id,genre,track_name,artist_name,valence,energy
1Q2fYlSdwuutWj3QplhY9q,rock-n-roll,Riot,Three Days Grace,0.316,0.948
27BZWbka20kOIlB8Jhvzoo,rock-n-roll,Pride (In The Name Of Love),U2,0.727,0.879
3aoDEt6zSuYQ47gzarlaVo,rock-n-roll,Money - 2011 Remastered Version,Pink Floyd,0.783,0.537
3yP0cohcr97BUNJcgvmSVg,rock-n-roll,The Passenger,Iggy Pop,0.738,0.846
5Xak5fmy089t0FYmh3VJiY,rock-n-roll,Black,Pearl Jam,0.2,0.684
570k0iNqjdLlBjkVBPajWy,rock-n-roll,Animal (Fuck Like a Beast),W.A.S.P.,0.202,0.972
6AL6Wbn1xA3R86vAvuiho5,rock-n-roll,Runaround Sue - Remastered 1991,Dion & The Belmonts,0.559,0.567
76aadnUFFANRNDs6L3aqxw,rock-n-roll,Through Glass,Stone Sour,0.434,0.753
7sXxvOVFtMr31xj0kX9BFV,rock-n-roll,Hit The Road Jack,Jeff Zavac,0.935,0.752
7ddn2swf3epWYsTFKu4Lvx,rock-n-roll,Living After Midnight,Judas Priest,0.819,0.824
0xK34uEDBKa9ZzJ6kelLJE,rock-n-roll,Bye Bye Love,The Everly Brothers,0.89,0.523
0V1hBXTdYOWv3N2FVzG3OM,rock-n-roll,Don't Let Me Be Misunderstood,The Animals,0.488,0.568
3HKthdb7Ejnydb74BvmQW0,rock-n-roll,Feel Like Makin' Love (Remastered Album Version),Bad Company,0.661,0.543
6PUsG2iMvCjnPFLjydO1RR,rock-n-roll,A Big Hunk O' Love,Elvis Presley,0.96,0.934
5O6JuXxnhwG3W5YClY2mEb,rock-n-roll,He's Back (The Man Behind The Mask),Alice Cooper,0.945,0.556
1H6NscSNlknTI09CcC5tHp,rock-n-roll,Lollipop,The Chordettes,0.82,0.524
49E8SDVZ7BUyNAZZYfZdRx,rock-n-roll,Lucille,Little Richard,0.953,0.839
5eYwDBLucWfWI5KsV7oYX2,rock-n-roll,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,0.516,0.814
3X7abqSXC4xrxuC1ykpWcY,rock-n-roll,Livin' On A Prayer,Bon Jovi,0.815,0.882
7tiCpGwvPVPoS5SxsRpZlZ,rock-n-roll,Johnny B. Good,Various Artists,0.974,0.776
7KxdTJntSyKRvEr9lwcCWA,rock-n-roll,Afraid To Shoot Strangers - 1998 Remastered Version,Iron Maiden,0.347,0.741
3uz0O62HqYoyRiWZjS61KK,rock-n-roll,Detroit Rock City,KISS,0.317,0.847
2rmoeBqloVIhg7Zb20n5Sq,rock-n-roll,Give It Away,Red Hot Chili Peppers,0.781,0.989
6jlxHfuLLletD7RYfqHJwI,rock-n-roll,Behind Blue Eyes,The Who,0.352,0.435
33ytgjBqchYHhhRfKWMCvH,rock-n-roll,Fell In Love With A Girl,The White Stripes,0.379,0.977
0omhdZrHNm5HqKfOJF7pfY,rock-n-roll,Pipeline,Various Artists,0.591,0.84
67J8yUyGgdq6tqethoVz7O,rock-n-roll,Castles Made of Sand,Jimi Hendrix,0.473,0.712
5NTA3dsB2DlLaSG1KM6RTh,rock-n-roll,The River,Bruce Springsteen,0.594,0.554
0YtWcn3sML3TB8Wo4qcKd0,rock-n-roll,Sheena Is a Punk Rocker - 2009 Remaster,Various Artists,0.823,0.928
02wWugZopNahlikfX5vm3F,rock-n-roll,Snuff,Slipknot,0.219,0.69
7w4Tbkbx081vRJa8ol56Qf,rock-n-roll,Walk Of Life,Dire Straits,0.811,0.936
1UBQ5GK8JaQjm5VbkBZY66,rock-n-roll,Sharp Dressed Man - 2008 Remaster,ZZ Top,0.446,0.859
5FbMKftNTXCKiBYSf0TQrs,rock-n-roll,Na Na Na (Na Na Na Na Na Na Na Na Na) - Single Version,My Chemical Romance,0.725,0.977
23DjJ1MQIoVTF5JYJiCq3R,rock-n-roll,Glory Days,Bruce Springsteen,0.977,0.948
46TYXxwJDYD9JLd2PQLrkO,rock-n-roll,Estranged,Guns N' Roses,0.167,0.762
2DyHhPyCZgZzNXn1IrtsTu,rock-n-roll,Any Way You Want It,Journey,0.586,0.934
65jrjEhWfAvysKfnojk1i0,rock-n-roll,Under the Boardwalk,The Drifters,0.778,0.226
2UHsGTwOU7P3vFo6bQytlX,rock-n-roll,Tears Don't Fall,Bullet For My Valentine,0.28,0.927
6E2WZdIlf8SKrB7sq2yz99,rock-n-roll,Three Steps To Heaven,Eddie Cochran,0.954,0.399
7egyR1d4Xmr1TsmpJct9bL,rock-n-roll,Midnight Rider,Allman Brothers Band,0.591,0.459
1L88LDjEGFIWj8YZe6qyDz,rock-n-roll,"Mama, I'm Coming Home",Ozzy Osbourne,0.263,0.734
3i3GeK0qLQybu4ah42YmCY,rock-n-roll,Smooth (feat. Rob Thomas),Santana,0.96,0.924
1lbXEepatjRVjoG8pZMtdp,rock-n-roll,Dreams,Fleetwood Mac,0.785,0.338
6hqt1z34Oz0OZtSfy62OFD,rock-n-roll,The Hell Song,Sum 41,0.658,0.935
5IgWGRuPWCLPb3Or2X5FI3,rock-n-roll,Brand New Hate,Backyard Babies,0.685,0.959
0NB68WBmKfJNC3fhhqfZGv,rock-n-roll,Gimme Three Steps,Lynyrd Skynyrd,0.847,0.796
19NKQh7UsGP0dazET759jN,rock-n-roll,Folsom Prison Blues - Live,Johnny Cash,0.904,0.575
7ba7mwoleFlwmOiuqw8XNf,rock-n-roll,Unskinny Bop,Poison,0.652,0.926
3jaJeSphs7bS5Gt3i5LJL3,rock-n-roll,Anastasia,Slash,0.437,0.936
39RGjsGMaKN7r7BZRdn1wV,rock-n-roll,Mr. Brownstone,Guns N' Roses,0.566,0.925
7fS1zVyYgBloERFLIllhz1,rock-n-roll,Red River Rock,Various Artists,0.598,0.952
6hu1f1cXSw7OAqhpSQ2zDy,rock-n-roll,Dazed and Confused - 1990 Remaster,Led Zeppelin,0.433,0.553
7utRJ4BeYx85khzP3lKoBX,romance,Tears in Heaven,Eric Clapton,0.312,0.242
0H6fDB7YaMZe1rXCmATx9l,romance,Can't Be Friends,Trey Songz,0.332,0.588
2dLLR6qlu5UJ5gk0dKz0h3,romance,Royals,Lorde,0.337,0.428
4T6HLdP6OcAtqC6tGnQelG,romance,Everything,Michael Bublé,0.493,0.688
3SVXhtxFCNJnA4MkWF7sJp,romance,There Is a Light That Never Goes Out,Various Artists,0.836,0.69
4ABua0yuWcpTotImEEJTaw,romance,Remind Me (with Carrie Underwood),Brad Paisley,0.288,0.726
49MHCPzvMLXhRjDantBMVH,romance,Just the Way You Are,Billy Joel,0.513,0.453
0KpfYajJVVGgQ32Dby7e9i,romance,"Hey, Soul Sister",Train,0.768,0.885
249E7AgSyA4vhtXNEjQYb5,romance,Wicked Games,The Weeknd,0.325,0.606
4B2jOTUZBnlrjLHK1ertFR,romance,Brown Eyed Girl,Van Morrison,0.899,0.586
2KzaeGqwXjtpx37We31k32,romance,Ride,SoMo,0.312,0.513
0CjrIEPmqIKnBHy99hun3v,romance,Back At One,Brian McKnight,0.231,0.364
0fBSs3fRoh1yJcne77fdu9,romance,Video Games,Lana Del Rey,0.181,0.249
5it4Zopso9OdoirmTqGZA4,romance,I Do (Cherish You),98º,0.269,0.483
5pDRIxiUZ9Sz9XKKFfKSsJ,romance,Get Here,Various Artists,0.215,0.33
1k2AyzI8PYSIASKaMK5CFp,romance,Here and Now,Luther Vandross,0.232,0.405
7kyGvcO92A4qsfTib9soLV,romance,If Tomorrow Never Comes,Ronan Keating,0.29,0.485
5y1VXHqmlOKSi6O2rZaYwV,romance,It Won't Stop (feat. Chris Brown) - EP Version,Sevyn Streeter,0.196,0.569
0JlPOiJFrlFnC5QHcLPyPV,romance,Lovebug,Jonas Brothers,0.521,0.499
1x8AFBt9UEMRY41fSxi7aA,romance,Good Life,OneRepublic,0.645,0.69
5ve0BYRZZ2aoHFqZMxqYgt,romance,We Can't Stop,Miley Cyrus,0.5,0.619
0MhCb3iakymVqQIOeYPSUf,romance,Soldier,Gavin DeGraw,0.49,0.74
7ha7zYOryB0rpnMTa4S75U,romance,Got 2 Luv U (feat. Alexis Jordan),Sean Paul,0.647,0.793
58FUwmyGUqkt53YPUcm7cJ,romance,Knock You Down,Keri Hilson,0.645,0.877
1le5KVGTF1xWf2aUj7ruLy,romance,Fallin' For You,Colbie Caillat,0.593,0.834
209NkbzmsUa9pAobU7xGyf,romance,Born This Way,Lady Gaga,0.519,0.828
7C6NcqS3fNDXLgP5L2Kbgp,romance,Just Like Heaven,The Cure,0.8,0.969
2jg4Yc8071puvDRYi22B3a,romance,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,0.819,0.784
17VegeBoHvMlIByrdu64KR,romance,Your Song,Elton John,0.289,0.27
6wwAaPoX7Ce81Rn85Ntm89,romance,Rack City,Tyga,0.251,0.33
54oAT2kAmUkmIpKe445pn1,romance,Glitter In the Air,P!nk,0.269,0.251
31acMiV67UgKn1ScFChFxo,romance,Broken-Hearted Girl,Beyoncé,0.159,0.424
5ydPIlHBSV0w2Mo2ichlmR,romance,If You're Not The One,Various Artists,0.306,0.5
3TcL0dyCMyr0kyTTc4NLgI,romance,Who Says,Selena Gomez & The Scene,0.744,0.927
0UAB340gAcSMk3r0a8PTag,romance,More Than This,One Direction,0.225,0.715
3FtYbEfBqAlGO46NUDQSAt,romance,Electric Feel,MGMT,0.561,0.803
6k7b4mcxLP5HPo6hNoXoM6,romance,Shot For Me,Drake,0.177,0.465
2M9ro2krNb7nr7HSprkEgo,romance,Fast Car,Tracy Chapman,0.194,0.292
0rFOs9paloAvEtzwDX1Kmc,romance,Bubbly,Colbie Caillat,0.249,0.474
1Bx0zEdVjkFlV27iKaePug,romance,Man Down,Rihanna,0.557,0.904
78XgmmZycJ2HSSbHRYdlxy,romance,Dreaming Of You,Selena,0.232,0.448
4kxND2rbPDrdb7Sgoo1Fbh,romance,When You're Gone,Avril Lavigne,0.168,0.719
7kWhdmRYv8CqbWNqfojqVd,romance,Let's Stay Together,Al Green,0.502,0.273
1wyNvV8uXr35T8ChEypf8n,romance,Un-Break My Heart,Toni Braxton,0.116,0.41
6tsMC7YCLcQxr16O77fkoX,romance,Little Bad Girl (feat. Taio Cruz & Ludacris),David Guetta,0.648,0.829
5tdKaKLnC4SgtDZ6RlWeal,romance,How Will I Know,Whitney Houston,0.928,0.544
7cvxrDu7VIhVSOFRNgPegv,romance,Break Free,Ariana Grande,0.316,0.698
1fHKLCCXLTryOiBShueKcu,romance,Bassline Junkie,Various Artists,0.85,0.536
2ih2U8ttFzCjnQ5njF3SrR,romance,Gorilla,Bruno Mars,0.641,0.544
3MxJGBnYaP4yQYUv90HLqZ,romance,Moments,One Direction,0.253,0.739
0j5X6DrzkgY64Mm8NQp5mi,romance,Lose Yourself - Soundtrack Version,Eminem,0.0701,0.747
7o9AYzTQfykIJ6HUt7FT0v,romance,Stay,Miley Cyrus,0.34,0.698
4jOtC832PyIXlCVPRElfQu,romance,Troublemaker (feat. Flo Rida),Olly Murs,0.965,0.863
352zfYbDFG8sxkmOAhVeuj,romance,Under Control (feat. Hurts),Calvin Harris,0.51,0.919
0VZ9xPNa6ROafP6GYYuv2S,romance,Marry Me,Train,0.492,0.269
0SxFyA4FqmEQqZVuAlg8lf,romance,The First Time Ever I Saw Your Face,Roberta Flack,0.139,0.0264
6G9JORy1gvXtzi8bKugZzZ,romance,If I Lose Myself,OneRepublic,0.273,0.721
7n6ibfsRHhCb1Ccl9Fg2CZ,romance,Scream & Shout,will.i.am,0.473,0.616
61hfMn93odhVzv2bxWkLcx,romance,The Dying Flame Of Existence,Naglfar,0.221,0.969
7BzhqmRj3iOZXqMHqiifHr,romance,Heartbeats,Various Artists,0.316,0.15
62YAKv9ak7mxrNRdhe7Pe9,romance,Skin,Rihanna,0.127,0.558
6HSqyfGnsHYw9MmIpa9zlZ,romance,Forever,Various Artists,0.542,0.926
6GpcFTcLIc0eeR7Q7dVMXZ,romance,Wasted,Tiësto,0.375,0.832
6xM8oBy40nK1rOd8WmoOPx,romance,Last Request,Paolo Nutini,0.4,0.704
6gxycjJNMgmAyfzUXBN80P,romance,Goodbye My Lover,James Blunt,0.273,0.261
75fuzn623bYyKISKlFHdCw,romance,Kiss Me,Sixpence None The Richer,0.455,0.741
5sra5UY6sD658OabHL3QtI,romance,Empire State of Mind (Part II) Broken Down,Alicia Keys,0.142,0.368
64XaqRfp8sxAWM5qd6t7jG,romance,Life Of The Party,Shawn Mendes,0.166,0.616
0JXXNGljqupsJaZsgSbMZV,romance,Sure Thing,Miguel,0.498,0.607
1MFuB2Ju6Vutt1NnFMJxh3,romance,There You'll Be,Hans Zimmer,0.171,0.43
3DrjZArsPsoqbLzUZZV1Id,romance,Back To December,Taylor Swift,0.286,0.67
1bCSKMRPPzOJjUiZam8lzV,salsa,Bobo Tu Te Quedaras,New Swing Sextet,0.78,0.59
2kiWDZPR3FSTyfMzWbWVpj,salsa,Sonido Bestial,Richie Ray,0.836,0.894
7eS69drbrCDSqMaKN4hIPK,salsa,Fanatico,Adolescent's Orquesta,0.965,0.678
2DHrS1przbyBmf6Pf22v8R,salsa,Salome,Cheo Feliciano,0.807,0.536
0vNOECjwnpxF1ES6hmlNgt,salsa,Ojos Chinos,El Gran Combo De Puerto Rico,0.812,0.777
3j05qtcQlRIVF0a2DOoO68,salsa,El Cayuco,Tito Puente,0.91,0.626
6yvcpfy4ZuZqISFCYkYO31,salsa,Tú Me Haces Falta,Eddie Santiago,0.928,0.794
7aAE00cW60h1PSUWEt6AWK,salsa,Extraño Tu Amor,Guayacán Orquesta,0.711,0.723
143u8xXK5BNv5DR4BGXTk7,salsa,Desnúdate Mujer,Jerry Rivera,0.906,0.689
6vpNZMYGeJ3rnwcToI9BQd,salsa,Que Lio,Héctor Lavoe,0.77,0.388
4PzGASKw1yO2e8fvDNjpzp,salsa,Se Me Va La Voz - Bachata Version,Alejandro Fernández,0.859,0.591
14ZtWHRc05sX1qy4dL89ID,salsa,Casi Te Envidio,Andy Montañez,0.891,0.712
4rAeOQPV9iTP5FMglXzGEu,salsa,Nuestro Sueño,Grupo Niche,0.634,0.936
7ClyWBH0pZ6AtX8OwStqEO,salsa,Soledad,La-33,0.894,0.755
1XYwlFvi9yPNruCanSJ3WP,salsa,When I Dream at Night,Marc Anthony,0.548,0.899
0UDABWcgVTZdZeZXPrfzcj,salsa,Enamorado De Ti,Willie Gonzalez,0.942,0.624
54vVFWhoMG7LMfmRPTqijM,salsa,Anacaona,Cheo Feliciano,0.945,0.701
7w0w8ECAqUyfeRXdumSCCu,salsa,Tu Cumpleaños,Willy Chirino,0.839,0.649
3I6ss97cDNOkA5Nnzf4SVk,salsa,Con Tu Movimiento,Edwin Bonilla,0.939,0.926
2CCG3khvXOjS5MZLSoJDuk,salsa,Impaciencia,Gilberto Santa Rosa,0.803,0.589
2eyCvWdVwfs6NcCogtklM7,salsa,Mentiras,Víctor Manuelle,0.775,0.907
6j8DFPgeAp5Eio5DcYtB28,salsa,Busca por Dentro - Radio Version,Grupo Niche,0.828,0.832
4lmOvO7Nc0Ppdz2hk8jpHj,salsa,Y Hubo Alguien,Marc Anthony,0.668,0.879
6JuPLGUOfgo8GhhB6cu7tM,salsa,Será Que Si,Maelo Ruiz,0.745,0.885
5Ll69wG1dLa5Yrk8vo7Ris,salsa,Píntate Los Labios María,David Calzado y su Charanga Habanera,0.813,0.888
1ZZ7OQoPOadT47lhciPXal,salsa,Yamulemau,Joe Arroyo,0.785,0.736
6i2YA4WM3FqwyO7UX7XWbx,salsa,Zumba,Don Omar,0.838,0.9
67OabBQdoaiDrwoAjtO8HJ,salsa,Cuba Que Lindos Son Tus Paisajes (with Celia Cruz),Celia Cruz,0.964,0.862
0DEx98fySpYGExthJE13hs,salsa,La Banda,Spanish Harlem Orchestra,0.925,0.769
7vXKZJy7buchKnncu1meOh,salsa,Cuando Volveras,Aventura,0.899,0.577
77ZEpbBtOslVWgWIHIE6xM,salsa,Maestra Vida,Rubén Blades,0.69,0.665
70w4QrNQK5uB4CAZGa2lHf,salsa,Sigue Tu Camino,Oscar D'León,0.93,0.635
4FpoShi0vJjutYOqEcSIdW,salsa,Perdon,Willy Garcia,0.904,0.857
3PpStfeGyjH95fmTmOWcS5,salsa,Con la Punta del Pie,Sonora Gloria Matancera,0.967,0.634
4UvZgaxNYsclXRSSbRwyIh,salsa,Aléjate,Héctor Lavoe,0.781,0.687
5qT45mKhlhmdPBBu3MDIWj,salsa,Suave Bruta,Joe Arroyo Y La Verdad,0.766,0.746
1B5spZcEzUbacOxbsAV9ds,salsa,Pa' La Paloma,Celia Cruz,0.861,0.496
2n3z8X1lPJn7cVHoTS44ng,salsa,Burbujas De Amor,Juan Luis Guerra 4.40,0.785,0.688
3PDGbCcg4vX8Jb2upTWkCJ,salsa,El Pito (I'll Never Go Back to Georgia),Joe Cuba,0.908,0.931
45DTmphquAqy97b4DPTk8T,salsa,Bilongo,Fania All Stars,0.925,0.811
2RnY8eoqU9zeI3m8FcmVyQ,salsa,Ven Conmigo (feat. Prince Royce),Daddy Yankee,0.743,0.857
1KNNlAU4kaLvpJUgG5f8ke,salsa,Pablo Pueblo,Rubén Blades,0.722,0.498
2bVisOYbfWI29XxWEdTKSX,salsa,Un Sueño Y Nada Mas,Grupo Polo Montañes,0.808,0.542
5A9AILetvfQg3LHyX5X0pV,salsa,Yo También (feat. Marc Anthony),Romeo Santos,0.738,0.786
6vwlCOJVe6QbGogBQKSNmU,salsa,El Amor que Perdimos,Prince Royce,0.895,0.818
0EjIBpgI4rbJjFnQ1kX8xd,salsa,Jamás,Eddie Santiago,0.916,0.745
2bMuH0e16VU1YOCEA4b2FG,salsa,Be My Baby,Leslie Grace,0.96,0.874
5Hcy89HKvwWCHCg1lEptJo,salsa,La Negra No Quiere - Radio Version,Grupo Niche,0.96,0.922
0k1hbeZodoEw34FAdbh8xM,salsa,Brujeria,El Gran Combo De Puerto Rico,0.96,0.623
5oVYSqmBseUwHxeoZVeAWz,salsa,Dos Soneros - Live Version,Gilberto Santa Rosa,0.923,0.846
1Z24a7I95E9P0ayVuMokwx,salsa,Nadie Igual Que Tu,Maelo Ruiz,0.887,0.74
46uw6KRt87AXEYBkKWivqS,salsa,Se Me Rompe el Alma,Víctor Manuelle,0.758,0.871
1oLlDcrhnt4IrCmm3AHg0Z,salsa,Primero y Que,Grupo Niche,0.906,0.846
1GhHGkvhjZUHWmFMx00Ige,salsa,Primero Fui Yo,Frankie Ruiz,0.942,0.593
7zOC35cmlI822DsS0HHKlA,salsa,Mary,Joe Arroyo Y La Verdad,0.935,0.642
0w1su7w9OjsNBT6rDFmYnT,salsa,Se No Perdio el Amor,El Gran Combo De Puerto Rico,0.965,0.95
6ndHpwZ4sJuIDkgzux48ka,salsa,Dile,Don Omar,0.749,0.692
1rhwP4FUfW7Z7XwHe5Rseo,salsa,"La Musica Es, Mi Vida",Spanish Harlem Orchestra,0.96,0.856
5XyItd5rFfdtoJsWHxON5x,salsa,Mil Horas,Various Artists,0.842,0.743
6SO2JBKmMgz5XLJIQw4GtN,salsa,Voy Pa' Encima,Frankie Ruiz,0.975,0.718
30l1zoiFvGaDFYIbpd0Qdo,salsa,Como una Estrella,Víctor Manuelle,0.897,0.925
28qpWvnj7BA7n3deGFEvzE,salsa,Me Gusta El Son,Fania All Stars,0.921,0.794
6qc93rPrgONyOtJuUfwI5S,salsa,No Es Culpa Tuya,Various Artists,0.916,0.822
3cKjNPHoB17NoJvWfZH4nj,salsa,Toma De Mí,Marc Anthony,0.138,0.624
3S7ozx0pbhDkNpGUSk8j8f,salsa,Remenea - Dj Edit,Seo Fernandez,0.898,0.942
1LzycAdNif6ibMUZfG0431,salsa,Vivir lo nuestro,Various Artists,0.806,0.727
4jKUaHq1FMLwJjAALgmkZ5,salsa,La Banda,Willie Colón,0.909,0.941
6JTuTBQwY6SwCx0HzdZVjV,salsa,Te Regalo el Corazon,El Gran Combo De Puerto Rico,0.91,0.599
7m1NFQf64nrC5lp4mPII68,salsa,Bomba Carabomba,Ismael Y Cortijo,0.943,0.532
57Jg4oOmi5nDxTfgYupXOF,salsa,Tragedia,Marc Anthony,0.955,0.852
13eOIRIQSG31fZ0jvB5XL1,salsa,Antídoto Y Veneno,Eddie Santiago,0.876,0.674
558Uteu4dMtu56e6NW5qO7,salsa,Meniando La Cola,Sexappeal,0.683,0.893
16bVfkj6kbSKi9vnuuZmp8,salsa,Ay Valeria!,Ricardo Lemvo,0.938,0.749
1mAsSlFxFy5ZPnI4XyJMdV,salsa,Puerto Rico,Frankie Ruiz,0.76,0.723
1oInQX1RuH1TcHuDv8Gvw3,salsa,Las Avispas,Juan Luis Guerra 4.40,0.961,0.941
6oVwRN6SJEbeEC0LxAeVYd,salsa,No Me Conoces,Marc Anthony,0.68,0.59
1zEYHf3IwnsTl5CihyAbcQ,salsa,Tú y Yo,Toby Love,0.889,0.679
5X2uPHvhiKoR4YNRMdh3N6,salsa,Castigala,Maraca,0.967,0.886
484f9a9ZGc4gIBC7f9a4hh,salsa,Déjate Querer,Gilberto Santa Rosa,0.937,0.718
2canuqE41S1yUstx6qnLFc,salsa,Busca Por Dentro,Grupo Niche,0.804,0.847
5evx5is4W5iLY7A5zv82Ut,salsa,Qué Pasa Loco,Issac Delgado,0.961,0.727
7kUUFsX5me5p7P6y5ywewd,salsa,El Pasaporte,Various Artists,0.746,0.907
4DFGaSmDjCdZdFiBoI996o,salsa,Orgullecida,Buena Vista Social Club,0.64,0.285
5kmEF72fYT5RQb9U4fU0Dj,salsa,That's Okay,Marc Anthony,0.854,0.973
3assMgUs9Moq2rSbO8SIF8,salsa,Que Se Mueran,Romeo Santos,0.855,0.691
2kpqbuFpgsDmQgYewhD9ie,salsa,Ah-Ah/O-No,Héctor Lavoe,0.898,0.745
6InAsgddPjAcuF7mSHDT8K,salsa,No Hay Cama Pa' Tanta Gente,El Gran Combo De Puerto Rico,0.963,0.631
0XpZx7vHZxDe3fOUmyDSU3,salsa,Tiempo Pa Matar,Willie Colón,0.94,0.699
25Ee7HESOI3b6ZI5k9v5EP,salsa,Porque Este Amor,Tito Rojas,0.886,0.56
5JFLXnWbJ0gsLFalPc5vpH,salsa,Lo Grande Que Es Perdonar,Vico C,0.505,0.842
1YwPNemawMgGe6sF4U0FTE,salsa,Suavemente,Elvis Crespo,0.918,0.883
7yoxCQDj6uqWfLae14fWPp,salsa,Te Enseñare A Olvidar,Grupo Niche,0.887,0.832
7dFWvedJ3RKdVSdPlzU3h3,salsa,Quimbara,Celia Cruz,0.964,0.713
5Z5jFzBA4QjaTwla5PLGiJ,salsa,La Bilirrubina,Conjunto Dominicano,0.874,0.741
35XZCPpur8Bf0v9Et5BACS,salsa,Vino Tinto,Gilberto Santa Rosa,0.964,0.632
1WkUYwmCqEmW0xXRy8xFIl,salsa,Si Te Vas qué Tengo que Hacer,Various Artists,0.961,0.691
730DopVe8zF4QzQy1iuzoX,salsa,Le Haré Feliz,Víctor Manuelle,0.771,0.814
78YpCK59ZgjjMzd6LFujaX,salsa,Para Darte Fuego,Frankie Ruiz,0.966,0.777
3laOnxJ0GqQ4oLh0fdTmQW,samba,Se Eu Encontrar Com Ela,Arlindo Cruz,0.816,0.636
3KVuaB6BpexCKpNjQHVxZq,samba,"Canta, Canta, Minha Gente",Various Artists,0.861,0.555
4NjGnDj0bK8WRWel0fjeHH,samba,Pra Quem É De Sambar - Live,Bom Gosto,0.732,0.86
6xse1x81KIaI4oLDAUgv63,samba,Aldeia De Okarimbé,Various Artists,0.961,0.511
0OV8VUYShlbAHbWmn2Lzwy,samba,Samba,Various Artists,0.461,0.451
5sNqgLisnfs53En9tKw0hP,samba,Subtração,Grupo Fundo De Quintal,0.739,0.622
1BXZWNOzB4sMdg9ZHK11nc,samba,Sarava Companheiro,Bahia Brasil,0.786,0.853
0It1gCYwIzaSWkrh89ptQC,samba,Se Você Jurar (Ao Vivo),Beth Carvalho,0.628,0.886
07ewsSPzgV0mg2p45jiAGa,samba,Sonhar Con Rei Da Leao,Samba Enredo,0.894,0.793
1lFXFThMURaDZv9nT6DEUX,samba,Portela Hoje Tem Marmelada,Various Artists,0.818,0.67
2KsItuGit52U6lPbztzmpk,samba,Onde a dor nao tam razao,Paulinho Da Viola,0.795,0.515
5gQkWbOkKSFy0IfuqeV6sr,samba,Quem Me Guia,Various Artists,0.91,0.657
1reycJ0npMIdcs6tVpVThF,samba,Jornal da morte (Uma edição extra),Casuarina,0.61,0.672
2SmwXyFaaYjlvhrXuPHEiC,samba,Cabritada Mal Sucedida - Ao Vivo,Luiz Melodia,0.963,0.607
1UhxyI2QEmzmoPURP9qQ7g,samba,Já Fui uma Brasa,Adoniran Barbosa,0.739,0.295
2dYOSbrWdzjAjwHElYklgS,samba,Tua Batata Tá Assando,Bezerra Da Silva,0.927,0.722
4fMVu2lORqGDRUWsDWndAg,samba,Na Batucada da Vida,Carmen Miranda,0.579,0.474
3LKIkb5YapTVuwdrl0flN2,samba,Sambaê,Timbalada,0.872,0.869
57NLXuCWrAuXVoEjHxq8pv,samba,Samba Do Arnesto,Demonios Da Garoa,0.836,0.78
63aVMU3rwhJZBLXYNZMf7G,samba,Bahia Veia Bahia,Bahia Brasil,0.542,0.673
78Ms4xYiciqKXFqUdcJstf,samba,Vaso ruim,Casuarina,0.896,0.756
6svLbrgArGrmY2YIb0WmUY,samba,Tinindo Trincando,Novos Baianos,0.811,0.921
6g2ULy0nMBdvkrP7Ja0ola,samba,Sufoco,Various Artists,0.857,0.422
1YGZBmFWUH9qyANMVNDDIQ,samba,Portela - Contos De Areia,Samba Enredo,0.932,0.823
1J6pgUSyHZCZucjOvpeS34,samba,Samba Italiano,Adoniran Barbosa,0.672,0.263
7MfDBnCpfBWlACAURU2dFP,samba,Dilema,Emílio Santiago,0.41,0.423
5kGJ5yffN5EKGOrDZlyTSw,samba,Ai Se Eu Te Pego (Instrumental),La Banda Del Diablo,0.921,0.743
3y6XrYm2Iu0ipwoP2y8JVY,samba,Meu Lugar,Arlindo Cruz,0.633,0.542
5uf6unkyDGYdvvFSJpiuw9,samba,Vou Festejar (Ao Vivo),Beth Carvalho,0.806,0.978
4woS10RTsqirSERPdQqDZs,samba,Mr. Samba,Bellini,0.886,0.982
1tW3q99mopOqnQ5Udmjh7z,samba,Academicos Do Salgueiro - Skindo Skindo,Samba Enredo,0.929,0.768
0wrE4NHT2mzV2vYoDEyTDI,samba,Labirinto Sem Saída - Live,Bom Gosto,0.77,0.66
01uYzSGomebQdi0Lwvm5je,samba,Quem É do Mar Não Enjoa,Various Artists,0.907,0.511
50y5gnpAnT2ZJcSxohipYN,samba,Proud Mary (feat. Sidney Magal) - Ao Vivo,Sambô,0.388,0.921
46w1ml4abB2PyMbrsD9n7L,samba,Sentimento de Posse - Ao Vivo,Samba De Raiz,0.96,0.721
6SyotcckusrjvWqKG6ppj6,samba,Samba de Arerê,Monobloco,0.581,0.743
6HUkigunAKeuiREyYBftKD,samba,Afluentes,Emílio Santiago,0.536,0.58
4GNmQLzPHdly0s3s4TXV8o,samba,Popcorn - Ao Vivo,Orquestra Imperial,0.653,0.861
5hclW4jU75wUIJa13gdB7k,samba,Contrastes - Ao Vivo,Luiz Melodia,0.861,0.374
3eURkpixv2TgkndkU5HnU7,samba,Olerê Camará,Various Artists,0.964,0.748
6aFaMl4Tzsp69EruGn0a4Y,samba,Deixa Acontecer,Grupo Revelação,0.962,0.793
7sI44sws5HypbEBZVjALSu,samba,Abertura do Concerto Negro - Faixa Bônus,Various Artists,0.268,0.345
5cFNVdIdzVbfZ37IsKwMyR,samba,Artista É o K - Ao Vivo,Orquestra Imperial,0.673,0.844
33X7gTT5yvNtQwleMAt8BQ,samba,Chatterton,Seu Jorge,0.884,0.863
